0.000000000,38.3436
0.005804989,52.6441
0.011609977,51.1984
0.017414966,49.037
0.023219955,45.9366
0.029024943,49.7519
0.034829932,50.7213
0.040634921,51.9557
0.046439909,43.9099
0.052244898,47.4286
0.058049887,43.9151
0.063854875,48.5301
0.069659864,47.5949
0.075464853,50.6157
0.081269841,45.3221
0.087074830,47.7486
0.092879819,50.2258
0.098684807,46.3254
0.104489796,46.186
0.110294785,43.5137
0.116099773,43.0533
0.121904762,45.8907
0.127709751,46.2922
0.133514739,53.6467
0.139319728,44.9698
0.145124717,43.2078
0.150929705,44.8075
0.156734694,48.1802
0.162539683,43.2699
0.168344671,51.14
0.174149660,50.8204
0.179954649,45.7547
0.185759637,49.5227
0.191564626,43.363
0.197369615,42.9192
0.203174603,51.8596
0.208979592,45.7156
0.214784580,44.0607
0.220589569,46.5769
0.226394558,52.1168
0.232199546,48.2885
0.238004535,48.9061
0.243809524,45.9832
0.249614512,45.693
0.255419501,44.7795
0.261224490,44.838
0.267029478,51.378
0.272834467,45.8307
0.278639456,46.232
0.284444444,47.7834
0.290249433,46.4701
0.296054422,48.3253
0.301859410,50.4156
0.307664399,50.3669
0.313469388,41.5737
0.319274376,54.5929
0.325079365,58.5071
0.330884354,65.6898
0.336689342,59.7186
0.342494331,63.8572
0.348299320,58.7226
0.354104308,55.5865
0.359909297,63.2854
0.365714286,49.9745
0.371519274,49.4972
0.377324263,52.3969
0.383129252,50.3173
0.388934240,51.8808
0.394739229,50.6385
0.400544218,60.2866
0.406349206,68.1869
0.412154195,73.7553
0.417959184,70.2833
0.423764172,55.8357
0.429569161,54.4898
0.435374150,53.6777
0.441179138,50.2819
0.446984127,55.3917
0.452789116,96.7325
0.458594104,173.848
0.464399093,295.531
0.470204082,413.435
0.476009070,504.262
0.481814059,598.147
0.487619048,673.528
0.493424036,761.835
0.499229025,885.289
0.505034014,942.811
0.510839002,859.982
0.516643991,845.993
0.522448980,888.856
0.528253968,877.784
0.534058957,922.727
0.539863946,933.433
0.545668934,1003.21
0.551473923,1081.34
0.557278912,1098.49
0.563083900,1179.22
0.568888889,1274.78
0.574693878,1348.65
0.580498866,1489.2
0.586303855,1526.04
0.592108844,1530.78
0.597913832,1479.02
0.603718821,1434.91
0.609523810,1447.16
0.615328798,1445.98
0.621133787,1394.93
0.626938776,1329.11
0.632743764,1312.61
0.638548753,1279.15
0.644353741,1305.79
0.650158730,1310.22
0.655963719,1392.59
0.661768707,1369.05
0.667573696,1238.02
0.673378685,1064.67
0.679183673,963.445
0.684988662,955.549
0.690793651,913.084
0.696598639,947.27
0.702403628,805.225
0.708208617,832.403
0.714013605,838.065
0.719818594,817.719
0.725623583,768.544
0.731428571,805.138
0.737233560,767.284
0.743038549,734.653
0.748843537,700.026
0.754648526,758.682
0.760453515,713.795
0.766258503,787.876
0.772063492,768.074
0.777868481,802.661
0.783673469,828.106
0.789478458,767.196
0.795283447,730.998
0.801088435,722.689
0.806893424,660.127
0.812698413,603.871
0.818503401,616.609
0.824308390,611.455
0.830113379,542.038
0.835918367,520.816
0.841723356,468.626
0.847528345,416.238
0.853333333,391.718
0.859138322,419.02
0.864943311,451.264
0.870748299,468.195
0.876553288,521.066
0.882358277,546.235
0.888163265,603.628
0.893968254,637.324
0.899773243,714.685
0.905578231,727.277
0.911383220,720.31
0.917188209,755.327
0.922993197,793.794
0.928798186,779.421
0.934603175,688.939
0.940408163,725.782
0.946213152,703.794
0.952018141,653.101
0.957823129,649.981
0.963628118,545.25
0.969433107,445.198
0.975238095,438.696
0.981043084,414.302
0.986848073,397.895
0.992653061,589.373
0.998458050,620.698
1.004263039,644.715
1.010068027,633.868
1.015873016,761.163
1.021678005,734.915
1.027482993,708.2
1.033287982,771.993
1.039092971,763.232
1.044897959,778.406
1.050702948,825.254
1.056507937,833.108
1.062312925,818.318
1.068117914,774.735
1.073922902,757.228
1.079727891,734.18
1.085532880,689.237
1.091337868,647.605
1.097142857,580.545
1.102947846,554.925
1.108752834,509.322
1.114557823,457.177
1.120362812,424.891
1.126167800,370.855
1.131972789,357.938
1.137777778,363.576
